2025-06-06 17:40:17,002 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:40:17,003 | INFO | 📊 active trackers: 15
2025-06-06 17:40:50,621 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:40:50,623 | INFO | 📊 active trackers: 15
2025-06-06 17:41:24,813 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:41:24,814 | INFO | 📊 active trackers: 15
2025-06-06 17:41:59,265 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:41:59,267 | INFO | 📊 active trackers: 15
2025-06-06 17:42:33,270 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:42:33,271 | INFO | 📊 active trackers: 15
2025-06-06 17:43:08,807 | WARNING | Moralis HTTP 500
2025-06-06 17:43:08,911 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:43:08,912 | INFO | 📊 active trackers: 15
2025-06-06 17:43:41,970 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:43:41,971 | INFO | 📊 active trackers: 15
2025-06-06 17:44:18,772 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:44:18,774 | INFO | 📊 active trackers: 15
2025-06-06 17:44:51,251 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:44:51,252 | INFO | 📊 active trackers: 15
2025-06-06 17:45:25,239 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:45:25,240 | INFO | 📊 active trackers: 15
2025-06-06 17:45:58,972 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:45:58,973 | INFO | 📊 active trackers: 15
2025-06-06 17:46:32,898 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:46:32,899 | INFO | 📊 active trackers: 15
2025-06-06 17:47:08,188 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:47:08,189 | INFO | 📊 active trackers: 15
2025-06-06 17:47:43,192 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:47:43,193 | INFO | 📊 active trackers: 15
2025-06-06 17:48:16,950 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:48:16,951 | INFO | 📊 active trackers: 15
2025-06-06 17:48:53,859 | WARNING | Moralis HTTP 500
2025-06-06 17:48:53,960 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:48:53,960 | INFO | 📊 active trackers: 15
2025-06-06 17:49:26,640 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:49:26,641 | INFO | 📊 active trackers: 15
2025-06-06 17:49:58,937 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:49:58,938 | INFO | 📊 active trackers: 15
2025-06-06 17:50:32,471 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:50:32,472 | INFO | 📊 active trackers: 15
2025-06-06 17:51:08,148 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:51:08,150 | INFO | 📊 active trackers: 15
2025-06-06 17:51:40,598 | ERROR | Error while closing connector: ClientConnectionError('Connection lost: SSL shutdown timed out')
2025-06-06 17:51:40,599 | INFO | 📊 active trackers: 15
